00244	1600062
00245	1600064
00246	328662
00247	171386
00248	315237
00249	1159853
00250	993902
00251	995619
00252	823703
00253	927519
00254	1103008
00255	1301045
00256	338013
00257	1514600
00258	1179821
00259	327707
00260	1275780
00261	1620441
00262	1442723
00263	931401
00264	1667296
00265	1721164
00266	463437
00267	764276
00268	966202
00269	632386
00270	537591
00271	1279917
00272	321333
00273	1666567
00274	658459
00275	1043366
00276	612143
00277	258413
00278	258417
00279	998496
00280	963891
00281	1583384
00282	1018167
00283	1394582
00284	1265925
00285	1679317
00286	254501
00287	821480
00288	784929
00289	1507721
00290	735397
00291	1044631
00292	1710109
00293	939291
00294	1297085
00295	935855
00296	935859
00297	925947
00298	1114136
00299	936464
00300	378756
00301	1187750
00302	282737
00303	919495
00304	1668109
00305	580739
00306	340228
00307	413458
00308	1339399
00309	621419
00310	764343
00311	619524
00312	1177135
00313	432001
00314	711531
00315	1415109
00316	1668105
00317	252347
00318	544817
00319	439315
00320	345859
00321	1616706
00322	261098
00323	1166809
00324	702194
00325	401661
00326	1021524
00327	340205
00328	340215
00329	339958
00330	318681
00331	1477189
00332	1588817
00333	493724
00334	354850
00335	163749
00336	389192
00337	664997
00338	577730
00339	1515380
00340	195041
00341	1459524
00342	213735
00343	213745
00344	941971
00345	417992
00346	213755
00347	592575
00348	1324979
00349	479566
00350	1341556
00351	1720064
00352	690252
00353	690258
00354	575489
00355	575495
00356	575499
00357	1029793
00358	161943
00359	1065586
00360	333748
00361	976700
00362	666754
00363	640195
00364	751979
00365	983740
00366	1186371
00367	1119846
00368	495994
00369	1630074
00370	547264
00371	1186065
00372	194690
00373	1275265
00374	1413386
00375	1677484
00376	1332572
00377	898519
00378	1022036
00379	562176
00380	592055
00381	959340
00382	1596459
00383	635927
00384	646316
00385	1566613
00386	273472
00387	1037187
00388	214373
00389	1377773
00390	728665
00391	1702300
00392	806250
00393	527548
00394	556941
00395	1065848
00396	605336
00397	869039
00398	519538
00399	451011
00400	1470508
00401	1075190
00402	874396
00403	1470511
00404	373430
00405	1593182
00406	1719182
00407	731763
00408	1108739
00409	216355
00410	1089980
00411	628464
00412	312224
00413	1720059
00414	845021
00415	373415
00416	991664
00417	314724
00418	1118190
00419	1332078
00420	1170728
00421	526846
00422	701608
00423	1407751
00424	564333
00425	1177118
00426	397710
00427	1593206
00428	1598601
00429	323555
00430	1127276
00431	447125
00432	1276083
00433	360140
00434	384218
00435	1195927
00436	1034124
00437	1680052
00438	1166323
00439	1559774
00440	344555
00441	1471882
00442	1038174
00443	404313
00444	552699
00445	762906
00446	610994
00447	1407898
00448	840554
00449	507035
00450	1440415
00451	768460
00452	1106180
00453	1412772
00454	1546767
00455	995114
00456	1105635
00457	1221554
00458	544392
00459	1583360
00460	1329547
00461	1092387
00462	544383
00463	255529
00464	1567190
00465	1268414
00466	304152
00467	651090
00468	854194
00469	651141
00470	1254234
00471	1325318
00472	1515405
00473	684788
00474	1139728
00475	735349
00476	1418913
00477	204709
00478	583878
00479	1076776
00480	989239
00481	1045855
00482	1676848
00483	1505894
00484	799638
00485	847918
00486	1374168
00487	1700720
00488	252648
00489	449634
00490	1361817
00491	1268385
00492	820272
00493	740492
00494	747422
00495	234049
00496	301190
00497	301197
00498	747432
00499	747439
00500	949512
00501	445930
00502	949517
00503	949528
00504	652072
00505	1149703
00506	461460
00507	461467
00508	1149731
00509	538627
00510	1149737
00511	1675890
00512	319711
00513	319720
00514	319724
00515	319728
00516	319729
00517	528562
00518	522672
00519	522684
00520	560005
00521	528571
00522	294717
00523	528575
00524	825266
00525	963634
00526	733268
00527	1524627
00528	1068920
00529	392575
00530	663955
00531	611037
00532	866904
00533	1302990
00534	470676
00535	1077177
00536	400280
00537	400294
00538	400299
00539	606957
00540	1277457
00541	1277465
00542	611066
00543	186841
00544	178720
00545	1642077
00546	392571
00547	521093
00548	308035
00549	801416
00550	1464301
00551	747694
00552	1455457
00553	1567184
00554	1409843
00555	1649784
00556	1402717
00557	399236
00558	257083
00559	301497
00560	1610645
00561	407672
00562	1241413
00563	529285
00564	509660
00565	1511833
00566	656153
00567	907283
00568	1063876
00569	213596
00570	1204795
00571	721054
00572	645951
00573	939280
00574	765761
00575	475591
00576	1615609
00577	1629946
00578	894072
00579	655719
00580	579723
00581	372361
00582	661570
00583	1120717
00584	1289155
00585	579761
00586	1422129
00587	169513
00588	590907
00589	590908
00590	1269426
00591	1661076
00592	1599004
00593	234859
00594	167409
00595	1320910
00596	721827
00597	620291
00598	304328
00599	1465161
00600	1494147
00601	1494151
00602	1501695
00603	255077
00604	1163159
00605	211169
00606	1385916
00607	574053
00608	574070
00609	710943
00610	821710
00611	1647453
00612	259097
00613	334526
00614	537892
00615	1440988
00616	1580099
00617	1137480
00618	1378705
00619	497819
00620	1334510
00621	1363111
00622	1219355
00623	1481915
00624	187294
00625	1698132
00626	1523879
00627	747652
00628	1437736
00629	829596
00630	472464
00631	1211401
00632	202604
00633	1436761
00634	1561646
00635	1440581
00636	1081190
00637	481920
00638	1423923
00639	449269
00640	1474243
00641	1474262
00642	1289383
00643	282384
00644	721611
00645	1447234
00646	663944
00647	1582135
00648	381254
00649	600028
00650	181510
00651	1061939
00652	453345
00653	1318688
00654	1484569
00655	1448030
00656	575159
00657	860436
00658	464832
00659	916155
00660	333762
00661	613647
00662	1526571
00663	322091
00664	437890
00665	963481
00666	500812
00667	1091412
00668	1680035
00669	1660210
00670	1628309
00671	1357434
00672	1077280
00673	1083217
00674	868405
00675	252712
00676	252708
00677	779696
00678	1251796
00679	749568
00680	1495408
00681	1350911
00682	809185
00683	1495415
00684	1495437
00685	1690130
00686	1033935
00687	1690151
00688	746392
00689	335507
00690	827847
00691	1669429
00692	282372
00693	881518
00694	1082168
00695	1082222
00696	1671949
00697	247822
00698	459135
00699	1210704
00700	473908
00701	614123
00702	614134
00703	817572
00704	1238422
00705	270348
00706	1058206
00707	496856
00708	701906
00709	243375
00710	1218935
00711	1693713
00712	186730
00713	320470
00714	529302
00715	1470132
00716	534541
00717	734025
00718	936306
00719	1283554
00720	1126054
00721	1709167
00722	720215
00723	1199941
00724	823482
00725	588944
00726	847927
00727	505517
00728	350512
00729	1237752
00730	1305032
00731	340734
00732	17106
00733	1123663
00734	821543
00735	1321706
00736	1521456
00737	1222342
00738	1108547
00739	1222359
00740	1222372
00741	296269
00742	1222381
00743	1659182
00744	1659205
00745	1659210
00746	1659219
00747	230902
00748	1659221
00749	505483
00750	1022733
00751	1022742
00752	757192
00753	505530
00754	959217
00755	959225
00756	959229
00757	1451521
00758	505506
00759	255784
00760	1451535
00761	1646698
00762	710276
00763	710301
00764	1646714
00765	912573
00766	287414
00767	287432
00768	287446
00769	287450
00770	497166
00771	912577
00772	912582
00773	497180
00774	497198
00775	497201
00776	1159345
00777	1159358
00778	365518
00779	505514
00780	792202
00781	792208
00782	365521
00783	365525
00784	1009766
00785	808854
00786	365186
00787	812209
00788	1054380
00789	1635095
00790	969670
00791	1439756
00792	1577376
00793	274774
00794	1494911
00795	1598624
00796	293665
00797	795604
00798	647845
00799	717159
00800	851051
00801	1251062
00802	647860
00803	717166
00804	1346410
00805	1346419
00806	1346422
00807	1346424
00808	1346427
00809	1542794
00810	386335
00811	1592885
00812	865076
00813	157458
00814	157466
00815	902542
00816	649725
00817	627699
00818	435045
00819	1067289
00820	1377853
00821	202074
00822	527544
00823	1073191
00824	1116884
00825	932860
00826	476379
00827	1125946
00828	1134078
00829	807600
00830	604160
00831	1611152
00832	541139
00833	402615
00834	248
00835	645198
00836	497078
00837	214608
00838	908311
00839	1422627
00840	837289
00841	1347730
00842	1347743
00843	1035737
00844	1372085
00845	497080
00846	1530865
00847	849671
00848	402065
00849	1334223
00850	1140810
00851	497079
00852	227824
00853	519136
00854	478126
00855	875775
00856	1037994
00857	1149976
00858	256323
00859	1228152
00860	1553325
00861	1635072
00862	1248475
00863	1126520
00864	426916
00865	1628233
00866	908324
00867	1136304
00868	1299054
00869	482284
00870	1009673
00871	1570434
00872	1042670
00873	1578268
00874	1606549
00875	1026147
00876	940390
00877	163878
00878	1618330
00879	1135455
00880	934929
00881	1024200
00882	1384120
00883	1356366
00884	1325124
00885	268244
00886	595805
00887	1702854
00888	908330
00889	841515
00890	660158
00891	1017976
00892	339961
00893	1108764
00894	269395
00895	1422633
00896	706141
00897	455440
00898	1203630
00899	564145
00900	1471869
00901	1634271
00902	692545
00903	519113
00904	848493
00905	862181
00906	429789
00907	780939
00908	692537
00909	1249669
00910	1521813
00911	1698167
00912	267570
00913	1492239
00914	926196
00915	1711059
00916	1085982
00917	775852
00918	271895
00919	1126514
00920	485473
00921	1347737
00922	660162
00923	659738
00924	757395
00925	1310221
00926	1540186
00927	690692
00928	1604912
00929	275245
00930	1600516
00931	863102
00932	696677
00933	1101610
00934	271887
00935	1233627
00936	885301
00937	1187907
00938	850075
00939	200235
00940	836715
00941	673037
00942	1553282
00943	1013490
00944	275224
00945	696669
00946	1521804
00947	876309
00948	732640
00949	968454
00950	935798
00951	1234902
00952	275240
00953	519122
00954	908346
00955	683461
00956	1352498
00957	269391
00958	935794
00959	1014855
00960	863108
00961	636146
00962	1347727
00963	826212
00964	519054
00965	1503049
00966	1027371
00967	836725
00968	1521810
00969	935802
00970	1126524
00971	1592643
00972	1458761
00973	638109
00974	467281
00975	1711076
00976	409456
00977	1396039
00978	1261947
00979	556309
00980	763081
00981	1357117
00982	485483
00983	243269
00984	558801
00985	1149965
00986	497081
00987	1310228
00988	811521
00989	1221393
00990	1618328
00991	348976
00992	1422629
00993	1600538
00994	1702364
00995	702099
00996	1126564
00997	519089
00998	1085973
00999	1356362
01000	1026151
01001	189207
01002	350831
01003	281
01004	1040467
01005	988894
01006	635811
01007	839263
01008	839243
01009	1040463
01010	839245
01011	839251
01012	839248
01013	1217241
01014	1040465
01015	839254
01016	1436198
01017	839259
01018	613194
01019	1169637
01020	329090
01021	1417334
01022	742501
01023	537720
01024	1239503
01025	1040469
01026	1040473
01027	1040471
01028	1239506
01029	1239500
01030	1040475
01031	297795
01032	297799
01033	329080
01034	329084
01035	1239514
01036	1239509
01037	1239512
01038	1525968
01039	742505
01040	193443
01041	197733
01042	1239516
01043	297791
01044	297764
01045	297768
01046	297761
01047	193446
01048	193432
01049	250679
01050	1436676
01051	271503
01052	1632217
01053	1632223
01054	481866
01055	271506
01056	271510
01057	1720587
01058	1131244
01059	271500
01060	368612
01061	1632196
01062	1632213
01063	1632206
01064	1632209
01065	250682
01066	447097
01067	447093
01068	1557180
01069	830715
01070	194688
01071	1109217
01072	243391
01073	1428462
01074	1428457
01075	243405
01076	243401
01077	440835
01078	1401600
01079	1200542
01080	1338784
01081	243410
01082	1001140
01083	799906
01084	1401606
01085	958637
01086	1618386
01087	1618401
01088	1026690
01089	687164
01090	756547
01091	1026687
01092	419175
01093	197736
01094	944677
01095	1077111
01096	1565756
01097	1365941
01098	1565753
01099	1565759
01100	551339
01101	329101
01102	1226048
01103	467901
01104	1423178
01105	256979
01106	467904
01107	537710
01108	673558
01109	256982
01110	876371
01111	419184
01112	419192
01113	1436183
01114	1077128
01115	1436164
01116	469559
01117	1618410
01118	481882
01119	1548935
01120	1217275
01121	1217264
01122	419169
01123	1217235
01124	1169632
01125	1077115
01126	1077119
01127	635806
01128	178957
01129	178996
01130	1086959
01131	557121
01132	551356
01133	1017885
01134	1275646
01135	1217238
01136	1217269
01137	1409688
01138	673561
01139	816628
01140	178962
01141	687160
01142	1555271
01143	186147
01144	399607
01145	1032134
01146	635826
01147	678988
01148	473544
01149	809839
01150	1011078
01151	678989
01152	759462
01153	1032137
01154	1032139
01155	1168125
01156	1040478
01157	1507606
01158	1302128
01159	1239498
01160	1436679
01161	1168147
01162	1436694
01163	256392
01164	481895
01165	1302139
01166	1302134
01167	752360
01168	1693549
01169	339295
01170	1302146
01171	547725
01172	271524
01173	1154541
01174	1026680
01175	631572
01176	1036248
01177	631564
01178	631570
01179	1036246
01180	761582
01181	631567
01182	835032
01183	631560
01184	491556
01185	491559
01186	237624
01187	237621
01188	1036254
01189	1036256
01190	963569
01191	1036257
01192	237618
01193	876391
01194	1618896
01195	631562
01196	1409679
01197	1409681
01198	481870
01199	1409683
01200	1409696
01201	1409685
01202	1409690
01203	1605468
01204	1409693
01205	481874
01206	1605471
01207	1605470
01208	481878
01209	256407
01210	1605472
01211	1605473
01212	1605475
01213	256402
01214	1275664
01215	1409677
01216	1409678
01217	242146
01218	242147
01219	242148
01220	1613141
01221	761596
01222	761601
01223	242158
01224	761605
01225	1163694
01226	453747
01227	1163697
01228	597145
01229	1507626
01230	659812
01231	242155
01232	862776
01233	242153
01234	242150
01235	1063850
01236	242151
01237	1063866
01238	1055055
01239	453749
01240	453751
01241	242157
01242	1262506
01243	1168142
01244	1168131
01245	1168137
01246	1220187
01247	650773
01248	1220185
01249	1220193
01250	917169
01251	853918
01252	1131283
01253	1131288
01254	1525963
01255	627448
01256	627446
01257	1235422
01258	830909
01259	655516
01260	858590
01261	1446028
01262	557129
01263	655520
01264	655530
01265	655524
01266	655511
01267	1446041
01268	449393
01269	449390
01270	449387
01271	1641325
01272	449402
01273	1641336
01274	1059717
01275	655509
01276	1641343
01277	1059713
01278	858587
01279	1455373
01280	963600
01281	1455376
01282	1163682
01283	1637465
01284	277233
01285	277234
01286	222966
01287	487376
01288	1650522
01289	1046045
01290	222961
01291	1637468
01292	1637470
01293	487399
01294	222963
01295	487401
01296	1432590
01297	1432577
01298	1315615
01299	1512306
01300	1432580
01301	917173
01302	1315610
01303	267114
01304	968166
01305	761591
01306	968161
01307	968176
01308	968171
01309	885823
01310	1655949
01311	1417350
01312	1417345
01313	1022541
01314	1417343
01315	1417347
01316	1417354
01317	1221937
01318	1507623
01319	1140423
01320	1419067
01321	1613145
01322	463620
01323	872247
01324	872238
01325	1614858
01326	840092
01327	252509
01328	636659
01329	728485
01330	1546406
01331	930771
01332	250675
01333	650779
01334	461809
01335	267100
01336	1546390
01337	1036258
01338	267094
01339	872256
01340	463618
01341	1614839
01342	463615
01343	1614856
01344	237627
01345	1614844
01346	872255
01347	1614853
01348	1073063
01349	252516
01350	1614847
01351	872254
01352	252521
01353	1419073
01354	1601422
01355	1601431
01356	1405584
01357	1405602
01358	1405608
01359	1405610
01360	1601410
01361	1432594
01362	1628113
01363	1628131
01364	1628134
01365	237633
01366	1361169
01367	1601413
01368	1235438
01369	1235436
01370	1022530
01371	1022528
01372	683053
01373	1022538
01374	1221918
01375	1221921
01376	1022533
01377	237616
01378	1059711
01379	1059719
01380	1455357
01381	449384
01382	449380
01383	1350085
01384	766353
01385	1650530
01386	1707075
01387	354123
01388	1707126
01389	354128
01390	435165
01391	641475
01392	641479
01393	1185733
01394	1622466
01395	435158
01396	435161
01397	435163
01398	641499
01399	1152282
01400	222973
01401	222977
01402	222969
01403	222982
01404	256418
01405	256411
01406	1650542
01407	435154
01408	641485
01409	641489
01410	641482
01411	641493
01412	222989
01413	222993
01414	435140
01415	435142
01416	579097
01417	1244944
01418	1244956
01419	1204032
01420	803464
01421	1463661
01422	262704
01423	610646
01424	610632
01425	210456
01426	1481686
01427	1481678
01428	803459
01429	1577140
01430	579100
01431	210448
01432	1361173
01433	1542189
01434	623227
01435	1542195
01436	1197203
01437	1197196
01438	156755
01439	1394346
01440	371701
01441	1184207
01442	1381378
01443	1165974
01444	453755
01445	1577136
01446	1253921
01447	1311305
01448	1051837
01449	1311309
01450	862759
01451	1262510
01452	659829
01453	1305557
01454	453758
01455	659824
01456	547482
01457	439491
01458	659827
01459	1716022
01460	227434
01461	227437
01462	645716
01463	453761
01464	270434
01465	270437
01466	490031
01467	645720
01468	645717
01469	227429
01470	1654437
01471	529094
01472	533324
01473	733804
01474	490027
01475	453762
01476	453763
01477	659820
01478	733827
01479	1073539
01480	848987
01481	848990
01482	848992
01483	936101
01484	1073499
01485	1073502
01486	1073516
01487	1663645
01488	636669
01489	1446025
01490	1446022
01491	487805
01492	850694
01493	848998
01494	538878
01495	807839
01496	901896
01497	1217742
01498	1208378
01499	283234
01500	1012789
01501	391230
01502	391223
01503	1351569
01504	1351572
01505	1547910
01506	798611
01507	1547916
01508	1547907
01509	1351575
01510	1351592
01511	391758
01512	901911
01513	991926
01514	991931
01515	561438
01516	963597
01517	1388507
01518	391238
01519	391946
01520	1606635
01521	1606639
01522	1311002
01523	631880
01524	1507604
01525	835325
01526	1521361
01527	1715959
01528	1140365
01529	620307
01530	1593524
01531	1593530
01532	1140368
01533	799903
01534	1715967
01535	296159
01536	1715963
01537	1222268
01538	1222260
01539	1623992
01540	939930
01541	426402
01542	296163
01543	440840
01544	505370
01545	292913
01546	1428444
01547	413710
01548	1140362
01549	636658
01550	1405461
01551	1405467
01552	836313
01553	764871
01554	1053744
01555	424785
01556	1370046
01557	424788
01558	1635695
01559	424781
01560	815574
01561	1396104
01562	986337
01563	1390960
01564	1390961
01565	1635704
01566	1702460
01567	1261100
01568	736273
01569	322761
01570	736293
01571	349089
01572	1586701
01573	815578
01574	1016876
01575	1105811
01576	1105810
01577	1390952
01578	986341
01579	905380
01580	580860
01581	986332
01582	939988
01583	158624
01584	580855
01585	963565
01586	1586690
01587	1586684
01588	1635699
01589	1413375
01590	246242
01591	1609189
01592	1609186
01593	246246
01594	897875
01595	905375
01596	905378
01597	617436
01598	410811
01599	574814
01600	1580543
01601	352816
01602	391253
01603	1062721
01604	598087
01605	1605701
01606	861608
01607	598099
01608	861605
01609	517907
01610	517902
01611	1702433
01612	1666010
01613	369058
01614	780598
01615	780592
01616	768002
01617	580737
01618	1689045
01619	848976
01620	391761
01621	349120
01622	1001328
01623	1001339
01624	1593642
01625	557113
01626	294902
01627	1444912
01628	1274521
01629	1396101
01630	1593651
01631	1593656
01632	802421
01633	1003624
01634	1444915
01635	580747
01636	1695235
01637	1534147
01638	162669
01639	1163686
01640	1091739
01641	1386514
01642	581959
01643	778926
01644	778920
01645	1153298
01646	595597
01647	989854
01648	388599
01649	174565
01650	192295
01651	612099
01652	1364890
01653	1016822
01654	1016843
01655	557117
01656	815532
01657	496547
01658	815543
01659	815529
01660	612110
01661	1216163
01662	1216159
01663	1016851
01664	1016854
01665	1016847
01666	1364894
01667	496542
01668	192292
01669	1089393
01670	391207
01671	391212
01672	1287308
01673	162679
01674	162663
01675	162699
01676	377328
01677	377311
01678	377323
01679	162692
01680	377316
01681	162686
01682	1644199
01683	177304
01684	1674879
01685	1085368
01686	1311000
01687	884706
01688	177314
01689	1351059
01690	1351065
01691	286731
01692	1257362
01693	552682
01694	1107672
01695	871158
01696	1270567
01697	304680
01698	513721
01699	305827
01700	871143
01701	1662163
01702	1507545
01703	486201
01704	486205
01705	1058536
01706	520374
01707	1279587
01708	1390929
01709	1586661
01710	1586666
01711	575305
01712	1507610
01713	1507612
01714	1507614
01715	1364902
01716	1560845
01717	967425
01718	1560857
01719	963573
01720	963577
01721	520391
01722	963581
01723	520382
01724	520397
01725	1364899
01726	963589
01727	963593
01728	462454
01729	495776
01730	1266488
01731	1239508
01732	1103540
01733	495780
01734	1296394
01735	1065463
01736	864460
01737	1098388
01738	285896
01739	1103537
01740	1296398
01741	632790
01742	704862
01743	1463253
01744	1463249
01745	495739
01746	1094385
01747	286735
01748	1085374
01749	436266
01750	1283481
01751	1631060
01752	1631053
01753	1662169
01754	884681
01755	1085370
01756	499944
01757	1631057
01758	1293566
01759	884678
01760	286738
01761	286742
01762	1649276
01763	1631063
01764	499940
01765	1089391
01766	888777
01767	1649281
01768	871163
01769	462459
01770	462464
01771	1272661
01772	598620
01773	598633
01774	1272663
01775	1185787
01776	768009
01777	391201
01778	874564
01779	765759
01780	897881
01781	765756
01782	901894
01783	1444891
01784	901902
01785	901899
01786	1062726
01787	901905
01788	901907
01789	720657
01790	594458
01791	594480
01792	999542
01793	1664187
01794	1591872
01795	158631
01796	989826
01797	158647
01798	373514
01799	373529
01800	373533
01801	1841745
01802	373540
01803	580875
01804	1497060
01805	1386958
01806	1582672
01807	1582676
01808	1497064
01809	1172684
01810	1172688
01811	1430749
01812	1490152
01813	566831
01814	945385
01815	212401
01816	824991
01817	963325
01818	963334
01819	963339
01820	1163452
01821	1163466
01822	608073
01823	811539
01824	1708813
01825	391940
01826	1693051
01827	1693053
01828	1693058
01829	405467
01830	1534186
01831	1003155
01832	1139630
01833	801919
01834	801926
01835	1702436
01836	1507529
01837	1310955
01838	1507526
01839	1507521
01840	1310935
01841	1689054
01842	1507540
01843	1507535
01844	1507533
01845	912479
01846	1310926
01847	710177
01848	710209
01849	820891
01850	912470
01851	1193822
01852	1193827
01853	1390411
01854	1702445
01855	1551355
01856	1355181
01857	531563
01858	1447304
01859	322780
01860	531570
01861	531574
01862	531567
01863	322785
01864	881630
01865	286727
01866	881629
01867	1390409
01868	322770
01869	322757
01870	322775
01871	1433802
01872	1629342
01873	1689059
01874	513741
01875	718478
01876	1364882
01877	513732
01878	513737
01879	1167439
01880	1364879
01881	718481
01882	1384782
01883	939985
01884	623263
01885	1112866
01886	1310996
01887	1112862
01888	912501
01889	296142
01890	623274
01891	483163
01892	1027892
01893	469158
01894	826668
01895	826686
01896	360143
01897	840085
01898	1346374
01899	877564
01900	1148578
01901	1014411
01902	542777
01903	542763
01904	1148570
01905	487
01906	1108794
01907	1108797
01908	1306779
01909	1108803
01910	1711865
01911	538406
01912	538410
01913	538412
01914	945394
01915	538419
01916	743214
01917	945382
01918	1315093
01919	743222
01920	945377
01921	1051842
01922	344430
01923	344435
01924	344436
01925	291760
01926	421369
01927	344440
01928	344460
01929	344453
01930	344445
01931	344456
01932	344449
01933	421366
01934	692558
01935	421348
01936	899495
01937	552672
01938	552679
01939	1601784
01940	1293550
01941	1490159
01942	208868
01943	1490155
01944	1490157
01945	817083
01946	1315117
01947	1511751
01948	1315102
01949	1152513
01950	1511742
01951	1315104
01952	1315113
01953	1315110
01954	1511746
01955	1511744
01956	1315107
01957	1511748
01958	353556
01959	922005
01960	921998
01961	921992
01962	1663232
01963	1663238
01964	353554
01965	1502187
01966	908359
01967	908361
01968	895042
01969	344438
01970	501279
01971	501281
01972	1315097
01973	1575664
01974	1472835
01975	1293541
01976	298637
01977	1663240
01978	1663242
01979	305837
01980	305840
01981	305835
01982	706146
01983	1293552
01984	1293557
01985	1293559
01986	1293561
01987	719616
01988	719619
01989	329784
01990	1575660
01991	1306804
01992	1503408
01993	1503415
01994	514919
01995	514910
01996	514916
01997	1472837
01998	817090
01999	692567
02000	706151
02001	706157
02002	706159
02003	353566
02004	922012
02005	1122416
02006	353564
02007	922008
02008	719600
02009	1684929
02010	1152519
02011	1684941
02012	329793
02013	329786
02014	291781
02015	501263
02016	501266
02017	291783
02018	908370
02019	908377
02020	1108780
02021	1108784
02022	1108791
02023	1108787
02024	1108789
02025	291768
02026	291766
02027	291770
02028	1575675
02029	921990
02030	1711847
02031	1711853
02032	1711849
02033	501277
02034	501270
02035	501275
02036	305842
02037	1575655
02038	1503421
02039	1698204
02040	1503427
02041	1698200
02042	1503435
02043	899492
02044	1122440
02045	1122444
02046	1320472
02047	908364
02048	1511762
02049	1511758
02050	1320476
02051	1711844
02052	291775
02053	895062
02054	1095587
02055	547468
02056	627790
02057	1711841
02058	1711836
02059	305846
02060	514897
02061	514908
02062	514901
02063	1315099
02064	410611
02065	719603
02066	667141
02067	967643
02068	250057
02069	1109223
02070	1557192
02071	1588159
02072	1392446
02073	1392436
02074	1195232
02075	667138
02076	939994
02077	1548101
02078	1481523
02079	1276050
02080	178087
02081	711703
02082	711698
02083	750446
02084	940277
02085	1351766
02086	1338328
02087	737760
02088	1208352
02089	1447671
02090	939973
02091	408865
02092	311658
02093	940273
02094	585224
02095	585230
02096	789163
02097	789169
02098	789175
02099	789187
02100	623231
02101	319
02102	828495
02103	617808
02104	176994
02105	764345
02106	1625846
02107	1625849
02108	1250729
02109	1114332
02110	186358
02111	1269136
02112	1416543
02113	813450
02114	1014773
02115	1482634
02116	858819
02117	203907
02119	1607572
02120	807833
02121	1048918
02122	390092
02123	1488785
02124	1683602
02125	411847
02126	1114481
02127	361236
02128	390107
02129	244420
02130	455894
02131	1208435
02132	398588
02133	1655412
02134	973330
02135	390118
02136	700287
02137	872985
02138	737045
02139	757215
02140	757220
02141	1235602
02142	248190
02143	244429
02144	1628329
02145	618108
02146	252722
02147	534379
02148	1584977
02149	231208
02150	1584985
02151	987936
02152	1188814
02153	817429
02154	987921
02155	1018662
02156	987942
02157	1187403
02158	1187408
02159	1418971
02160	606686
02161	1249101
02162	924065
02163	187864
02164	812820
02165	552970
02166	325441
02167	325439
02168	1161425
02169	786345
02170	613974
02171	501286
02172	502376
02173	1272277
